topology,scenario,rate,run,Node,role,InInterests_pre,OutInterests_pre,InData_pre,cache_hit_ratio_pre,satisfaction_ratio_pre,timeout_ratio_pre,nack_ratio_pre,interest_amp_pre,data_ratio_pre,InInterests_atk,OutInterests_atk,InData_atk,cache_hit_ratio_atk,satisfaction_ratio_atk,timeout_ratio_atk,nack_ratio_atk,interest_amp_atk,data_ratio_atk
dfn,cp,10.0,2,4,router,9.150034033333332,7.334765833333333,7.334765833333333,0.19561131290736555,0.8034224650298305,0.0014271716802745707,0.0,0.8022591513300145,1.0,8.806325367892976,6.950416789297658,6.950416789297658,0.2052474374380729,0.793160237813288,0.0016532250920611423,0.0,0.7920546424320373,1.0
dfn,cp,10.0,2,5,router,9.023062923333333,7.257066766666667,7.257066766666667,0.19517151639210464,0.8056905859001985,0.0015272123584462317,0.0,0.8033328684798713,1.0,21.05040589632107,20.03745314381271,20.03745314381271,0.07455650247032897,0.9355014712512127,0.00045744751113773125,0.0,0.9341147531910153,1.0
dfn,cp,10.0,2,6,attacker,9.988333299999999,4.546770516666666,4.550103849999999,0.543939393939394,0.45584863012886007,0.0013333333333333335,0.0,0.4558351709869365,1.0,20.03338793812709,16.44020906354515,16.43999321070234,0.29694725564290786,0.7127241714848337,0.0009242946292765307,0.0,0.7426967835896576,0.8296127059716418
dfn,cp,10.0,2,7,benign_consumer,9.988333299999999,4.5107957,4.5141290000000005,0.5475824915824916,0.4525481944958536,0.0013333333333333335,0.0,0.45210787114205175,1.0,10.0,4.273931973244147,4.273931973244147,0.5717441978311543,0.4277276454849498,0.0016722408026755853,0.0,0.4273931973244147,1.0
dfn,cp,10.0,2,8,benign_consumer,9.988333299999999,4.607847366666666,4.6111807,0.5377037037037037,0.46226720285850786,0.0013333333333333335,0.0,0.46182687617136925,1.0,10.0,4.495753602006689,4.495753602006689,0.5497719671632715,0.449909808361204,0.0016722408026755853,0.0,0.44957536020066885,1.0
dfn,cp,10.0,2,9,benign_consumer,9.988333299999999,4.53552,4.538853333333333,0.545060606060606,0.45471426014207206,0.0013333333333333335,0.0,0.4546443038250072,1.0,10.0,4.310571765886287,4.310571765886287,0.5678980439850005,0.4313916247491638,0.0016722408026755853,0.0,0.43105717658862874,1.0
dfn,cp,10.0,2,10,benign_consumer,9.988333299999999,4.363667866666666,4.3670012,0.5622727272727273,0.4375626091987857,0.0013333333333333335,0.0,0.4374926528817209,1.0,10.0,4.519263454849498,4.519263454849498,0.5470913144826188,0.452260793645485,0.0016722408026755853,0.0,0.4519263454849498,1.0
dfn,cp,10.0,2,11,attacker,9.988333299999999,4.652728356666667,4.656061723333333,0.5336969696969697,0.46648424610057837,0.0013333333333333335,0.0,0.4664142864501201,1.0,20.03338793812709,16.53135347826087,16.531142441471573,0.2932227193096758,0.7159476855218804,0.0009242946292765307,0.0,0.747717497123759,0.8307722108028123
dfn,cp,10.0,3,0,router,16.0595395,15.413730900000001,15.413730900000001,0.04004358051566065,0.9597112586771264,0.0010672888586791395,0.0,0.9597112586771264,1.0,42.891865886287626,42.8675983277592,42.8675983277592,0.0009250642368788125,0.9991786613262073,0.0005532846673535444,0.0,0.999167776662744,1.0
dfn,cp,10.0,3,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dfn,cp,10.0,3,2,router,21.417698833333333,16.0595395,16.0595395,0.24806616650842608,0.7519790042205221,0.0006431266928686029,0.0,0.7495929365137148,1.0,47.0329045819398,42.891865886287626,42.891865886287626,0.14198722256140628,0.8739920911929018,0.00020629342377311187,0.0,0.8714540233631864,1.0
dfn,cp,10.0,3,3,router,8.886037589999999,7.123550666666667,7.123550666666667,0.19944165848771112,0.8018401648472742,0.0021768110056852017,0.0,0.8002555467219415,1.0,20.854378096989965,19.867105384615385,19.867105384615385,0.07325597539177578,0.935182643376771,0.00046206347518892567,0.0,0.9350545174899333,1.0
dfn,cp,10.0,3,4,router,8.967270173333333,7.2027811,7.2027811,0.19665436034553682,0.803356621703883,0.0015161314433824811,0.0,0.8028649287051278,1.0,8.788860531772576,6.976300133779264,6.976300133779264,0.20814435471626108,0.7926111771557686,0.00195071975112792,0.0,0.7916667615594084,1.0
dfn,cp,10.0,3,5,router,8.873280006666667,7.091367066666667,7.091367066666667,0.200868050851797,0.7981059670812914,0.0015789071050995708,0.0,0.7981059434915948,1.0,21.26248385284281,20.18949906354515,20.18949906354515,0.07813020011611428,0.9315801997263621,0.0004417969455606658,0.0,0.9310405692572954,1.0
dfn,cp,10.0,3,6,attacker,9.988333299999999,4.5309010333333335,4.534234433333333,0.5455151515151515,0.4543025111971955,0.0013333333333333335,0.0,0.45423254821340076,1.0,20.03338793812709,16.509047658862876,16.508835183946488,0.28776459048198183,0.7186993994032671,0.0009242946292765307,0.0,0.7502844348253729,0.8295002857732219
dfn,cp,10.0,3,7,benign_consumer,9.988333299999999,4.34846979,4.351803156666667,0.5635521885521885,0.4363130427569728,0.0013333333333333335,0.0,0.4358727127365009,1.0,10.0,4.345542913043478,4.345542913043478,0.5645231580014188,0.43488873946488293,0.0016722408026755853,0.0,0.43455429130434786,1.0
dfn,cp,10.0,3,8,benign_consumer,9.988333299999999,4.370881566666667,4.3742149,0.5617643097643097,0.4385410945178045,0.0013333333333333335,0.0,0.43810076783066604,1.0,10.0,4.34873764548495,4.34873764548495,0.5638137225093747,0.43520821270903015,0.0016722408026755853,0.0,0.43487376454849497,1.0
dfn,cp,10.0,3,9,benign_consumer,9.988333299999999,4.5897219400000004,4.593055273333333,0.5397037037037037,0.46045619410065686,0.0013333333333333335,0.0,0.46001586741351824,1.0,10.0,4.440122886287625,4.440122886287625,0.5549660484443093,0.44434673678929765,0.0016722408026755853,0.0,0.4440122886287625,1.0
dfn,cp,10.0,3,10,benign_consumer,9.988333299999999,4.561121166666667,4.564454466666667,0.5424915824915825,0.45759358339509343,0.0013333333333333335,0.0,0.4571532600412916,1.0,10.0,4.616228969899665,4.616228969899665,0.537600081078342,0.46195734515050163,0.0016722408026755853,0.0,0.46162289698996656,1.0
dfn,cp,10.0,3,11,attacker,9.988333299999999,4.305492206666667,4.30882554,0.5678787878787879,0.43174792906343223,0.0013333333333333335,0.0,0.4316779727463674,1.0,20.03338793812709,16.64647127090301,16.646254882943143,0.28296848079456777,0.7177385293307408,0.0009242946292765307,0.0,0.7552523429257105,0.8307864487194027
dfn,cp,10.0,4,0,router,16.195729933333332,15.525767766666668,15.525767766666668,0.041342005176289734,0.9584832610957553,0.0009242292124866064,0.0,0.9584832610957553,1.0,42.63464983277592,42.63127290969899,42.63127290969899,2.7640343845877443e-05,0.9999545169053321,0.0006418288382218798,0.0,0.9999539982779717,1.0
dfn,cp,10.0,4,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705,0.0,0.5484949832775919,0.3979933110417209,0.0,1.0,0.5484949832775919
dfn,cp,10.0,4,2,router,21.797514533333334,16.195729933333332,16.195729933333332,0.2564382060141254,0.7436166272550084,0.0005735476788615591,0.0,0.7424371107278716,1.0,46.39149892976589,42.637994314381274,42.637994314381274,0.12948379380130495,0.8853324883623903,0.0002177499365278451,0.0,0.8825695259861362,1.0
dfn,cp,10.0,4,3,router,9.058480016666667,7.216941466666667,7.216941466666667,0.20604245535166588,0.7946239890438269,0.0016229570152049655,0.0,0.7940216178924255,1.0,20.63190806020067,19.54080789297659,19.54080789297659,0.08351760117631667,0.9271110235758553,0.0004725883572589963,0.0,0.9261970103657275,1.0
dfn,cp,10.0,4,4,router,9.0913342,7.3018331000000005,7.3018331000000005,0.19619007844007844,0.8032264431585925,0.001394317607800449,0.0,0.8028848015239354,1.0,8.754131505016721,7.121692173913043,7.121692173913043,0.18612093035169958,0.8137166141107852,0.0019033741637638096,0.0,0.8123373559629374,1.0
dfn,cp,10.0,4,5,router,9.06322843,7.278739966666667,7.278739966666667,0.19464457111515934,0.8036589794259724,0.0013274613744953844,0.0,0.8036590372281416,1.0,20.767120655518394,19.728998862876253,19.72565404682274,0.08165635100122251,0.9309898792774661,0.0004865452984205674,0.0,0.9307119356639163,0.9999014204168827
dfn,cp,10.0,4,6,attacker,9.988333299999999,4.4405969333333335,4.4439303,0.5544848484848485,0.4452579287733251,0.0013333333333333335,0.0,0.44518796912292363,1.0,20.03338793812709,16.253213244147158,16.25299872909699,0.3146460423634337,0.7098799033443243,0.0009242946292765307,0.0,0.7290235426972229,0.8296828105821434
dfn,cp,10.0,4,7,benign_consumer,9.988333299999999,4.611216416666667,4.614549716666667,0.5377946127946128,0.46258411211678396,0.0013333333333333335,0.0,0.4621437887629821,1.0,10.0,4.378909331103679,4.378909331103679,0.5607226107226108,0.43822538127090305,0.0016722408026755853,0.0,0.43789093311036786,1.0
dfn,cp,10.0,4,8,benign_consumer,9.988333299999999,4.608457666666666,4.611791,0.5376363636363636,0.46201464290934535,0.0013333333333333335,0.0,0.4620011837674217,1.0,10.0,4.259705986622074,4.259705986622074,0.573355629877369,0.4263050468227425,0.0016722408026755853,0.0,0.4259705986622073,1.0
dfn,cp,10.0,4,9,benign_consumer,9.988333299999999,4.476209866666666,4.4795432,0.5511515151515152,0.44878295943302876,0.0013333333333333335,0.0,0.4487130031159639,1.0,10.0,4.494425518394649,4.494425518394649,0.5494932603628256,0.44977700000000004,0.0016722408026755853,0.0,0.44944255183946485,1.0
dfn,cp,10.0,4,10,benign_consumer,9.988333299999999,4.44919034,4.452523706666667,0.5538181818181819,0.4461154584478975,0.0013333333333333335,0.0,0.44604549879749605,1.0,10.0,4.33540908361204,4.33540908361204,0.5654606263301916,0.43387535652173914,0.0016722408026755853,0.0,0.43354090836120407,1.0
dfn,cp,10.0,4,11,attacker,9.988333299999999,4.6073713566666665,4.610704723333333,0.538060606060606,0.46194841377080514,0.0013333333333333335,0.0,0.46187845412034695,1.0,20.03338793812709,16.43192491638796,16.428367090301002,0.29755986766856335,0.7135933589364747,0.0009242946292765307,0.0,0.7419785433546756,0.829722828060277
dfn,cp,10.0,5,0,router,15.962917766666665,15.324684666666666,15.324684666666666,0.04137224789190061,0.9591462457329342,0.001248275766675211,0.0,0.9591462457329342,1.0,43.21087190635451,43.19906488294314,43.19906488294314,0.00031791879617966575,0.99971221942309,0.000550180111178507,0.0,0.9996898012696948,1.0
dfn,cp,10.0,5,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705,0.0,0.7324414715719063,0.5986622073578609,0.0,1.0,0.7324414715719063
dfn,cp,10.0,5,2,router,21.4072139,15.962917766666665,15.962917766666665,0.2508732855754721,0.7482907303948406,0.0006936188096818617,0.0,0.7464345612576613,1.0,47.171691872909705,43.214216387959866,43.214216387959866,0.13593263498091,0.8798105620648367,0.00021137278134146953,0.0,0.877391329890117,1.0
dfn,cp,10.0,5,3,router,8.875355366666666,7.0478008,7.0478008,0.20581889066099593,0.7941736330146069,0.0018023232791448817,0.0,0.7937918600918294,1.0,20.978269531772575,19.943927692307692,19.943927692307692,0.07656560182627804,0.9331023589081895,0.0004561421915414675,0.0,0.9323024116143486,1.0
dfn,cp,10.0,5,4,router,8.746894099999999,6.9019622,6.9019622,0.21275741469859116,0.7888095844962328,0.0017572318588062166,0.0,0.7878383204423699,1.0,9.048546622073578,7.25596575250836,7.25596575250836,0.19609143179377292,0.8036999901544997,0.0019580019400943986,0.0,0.8025530727665134,1.0
dfn,cp,10.0,5,5,router,9.415196493333333,7.4574509,7.4574509,0.20796907531466355,0.7937195729576904,0.001597455050007967,0.0,0.7925579802556898,1.0,21.034233344481606,19.971798428093646,19.971798428093646,0.07401753397239981,0.9340110706223931,0.0004611455736038176,0.0,0.9330642213358695,1.0
dfn,cp,10.0,5,6,attacker,9.988333299999999,4.4359128000000005,4.4392461,0.554976430976431,0.4450460337691058,0.0013333333333333335,0.0,0.44460571041530395,1.0,20.03338793812709,16.497588260869563,16.497373511705685,0.29208418393201,0.7184084784385523,0.0009242946292765307,0.0,0.7469336635578512,0.8298022114170115
dfn,cp,10.0,5,7,benign_consumer,9.988333299999999,4.4327759,4.436109266666667,0.5551515151515151,0.4444757095691517,0.0013333333333333335,0.0,0.44440574991875015,1.0,10.0,4.48089602006689,4.48089602006689,0.5510742880308098,0.4484240501672241,0.0016722408026755853,0.0,0.44808960200668896,1.0
dfn,cp,10.0,5,8,benign_consumer,9.988333299999999,4.2770340000000004,4.2803674,0.5708181818181818,0.4289161850661,0.0013333333333333335,0.0,0.42884622208230516,1.0,10.0,4.500527859531773,4.500527859531773,0.548910509780075,0.4503872341137124,0.0016722408026755853,0.0,0.45005278595317727,1.0
dfn,cp,10.0,5,9,benign_consumer,9.988333299999999,4.463193366666667,4.4665267,0.5524377104377104,0.44769083474071464,0.0013333333333333335,0.0,0.4472505080532794,1.0,10.0,4.5480187625418065,4.5480187625418065,0.5441218202087768,0.4551363244147157,0.0016722408026755853,0.0,0.4548018762541806,1.0
dfn,cp,10.0,5,10,benign_consumer,9.988333299999999,4.737930133333333,4.741263433333334,0.5252626262626262,0.47505367310576824,0.0013333333333333335,0.0,0.4746133497519664,1.0,10.0,4.5379129096989965,4.5379129096989965,0.5450643559339211,0.45412573913043475,0.0016722408026755853,0.0,0.4537912909698996,1.0
dfn,cp,10.0,5,11,attacker,9.988333299999999,4.670599660000001,4.67393306,0.5311515151515152,0.46826827452107267,0.0013333333333333335,0.0,0.4681983115372679,1.0,20.03338793812709,16.496531237458193,16.496320434782607,0.2913883218231044,0.7178475392725479,0.0009242946292765307,0.0,0.7483357392785781,0.829874653103536
dfn,cp,12.0,1,0,router,16.001435766666667,15.431470866666665,15.431470866666665,0.036415370837988285,0.9634449392138549,0.0010696487767596307,0.0,0.9634449392138549,1.0,48.023908695652175,48.02387591973244,48.02387591973244,0.0,1.0,0.0003737681789544036,0.0,0.999999594555212,1.0
dfn,cp,12.0,1,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dfn,cp,12.0,1,2,router,21.407974833333334,16.001435766666667,16.001435766666667,0.2495864574326476,0.7493686699632068,0.0006012671852685099,0.0,0.7480204495514189,1.0,51.5328612374582,48.023908695652175,48.023908695652175,0.10070787477672048,0.9096525267747465,0.00040580495553130323,0.0,0.9080022815501729,1.0
dfn,cp,12.0,1,3,router,9.076256743333333,7.2216336666666665,7.2216336666666665,0.2042829762829763,0.7944721912847059,0.001522149231120019,0.0,0.7936201936813652,1.0,23.19071577591973,22.15526100334448,22.15526100334448,0.07166296874743572,0.9393807342282371,0.0009457601002840543,0.0,0.9390526377306456,1.0
dfn,cp,12.0,1,4,router,8.652310949999999,6.928087866666666,6.928087866666666,0.19559357744651862,0.8033920679496909,0.0016838365768764255,0.0,0.8026437040710258,1.0,9.119937377926421,7.282486287625418,7.282486287625418,0.19961078961915082,0.7994090814234371,0.0019306053836308785,0.0,0.7990362441881285,1.0
dfn,cp,12.0,1,5,router,8.972826846666667,7.2582533,7.2582533,0.18748118288946464,0.8110957527749331,0.0014880204298886274,0.0,0.8102797197015709,1.0,23.066039130434785,22.095113946488297,22.095113946488297,0.06904083414124805,0.9420049869075798,0.0008962106104783047,0.0,0.9415031792869594,1.0
dfn,cp,12.0,1,6,attacker,9.988333299999999,4.609177133333334,4.6125104666666665,0.5376363636363636,0.46208708542243243,0.0013333333333333335,0.0,0.46207362628050885,1.0,22.0398601270903,18.698297591973244,18.698297591973244,0.26739615516343956,0.7787767746154474,0.0009597881615639414,0.0,0.7772443939279594,1.0
dfn,cp,12.0,1,7,benign_consumer,9.988333299999999,4.460412943333333,4.463746276666667,0.5526969696969697,0.44723500324100884,0.0013333333333333335,0.0,0.447165046923944,1.0,10.0,4.492418183946488,4.492418183946488,0.5498175737306172,0.4495762665551839,0.0016722408026755853,0.0,0.44924181839464883,1.0
dfn,cp,12.0,1,8,benign_consumer,9.988333299999999,4.201120783333334,4.204454116666667,0.5785757575757575,0.42128599981590314,0.0013333333333333335,0.0,0.4212725406739795,1.0,10.0,4.610831906354515,4.610831906354515,0.537600081078342,0.46141763879598663,0.0016722408026755853,0.0,0.46108319063545156,1.0
dfn,cp,12.0,1,9,benign_consumer,9.988333299999999,4.444523533333333,4.447856833333334,0.5540976430976431,0.4458947151879976,0.0013333333333333335,0.0,0.4454543918341958,1.0,10.0,4.509105471571906,4.509105471571906,0.5479831762440458,0.45124499531772577,0.0016722408026755853,0.0,0.45091054715719064,1.0
dfn,cp,12.0,1,10,benign_consumer,9.988333299999999,4.39925858,4.402591946666666,0.5585454545454546,0.4411398078526769,0.0013333333333333335,0.0,0.4410698482022187,1.0,10.0,4.551150501672241,4.551150501672241,0.5438735177865612,0.45544949832775916,0.0016722408026755853,0.0,0.45511505016722403,1.0
dfn,cp,12.0,1,11,attacker,9.988333299999999,4.566901566666666,4.5702349,0.5422558922558922,0.45807455017365584,0.0013333333333333335,0.0,0.4576342234862206,1.0,22.0398601270903,18.51488862876254,18.51488862876254,0.28215910960030705,0.7677771940569177,0.0009597881615639414,0.0,0.766509044343575,1.0
dfn,cp,12.0,2,0,router,16.237310166666667,15.617370266666667,15.617370266666667,0.0384580557427015,0.961529715846096,0.001110862411123088,0.0,0.961529715846096,1.0,47.50830535117057,47.50824648829432,47.50824648829432,0.0,1.0,0.00035950800339995407,0.0,0.9999991969866501,1.0
dfn,cp,12.0,2,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dfn,cp,12.0,2,2,router,21.8075975,16.237310166666667,16.237310166666667,0.2522881166022689,0.7478103766843959,0.0006067057395911198,0.0,0.7450509061869078,1.0,51.058338862876255,47.50830535117057,47.50830535117057,0.1059358868687536,0.9064356343793316,0.0003688156925035045,0.0,0.9042997809098401,1.0
dfn,cp,12.0,2,3,router,9.06423285,7.215764900000001,7.215764900000001,0.20479377688588216,0.796460887323927,0.001907319986723448,0.0,0.795338223597819,1.0,22.88784076923077,21.93005635451505,21.93005635451505,0.07019847481864629,0.9407592444598877,0.0008689447758878702,0.0,0.940575664344886,1.0
dfn,cp,12.0,2,4,router,9.150034033333332,7.334765833333333,7.334765833333333,0.19561131290736555,0.8034224650298305,0.0014271716802745707,0.0,0.8022591513300145,1.0,8.806325367892976,6.950416789297658,6.950416789297658,0.2052474374380729,0.793160237813288,0.0016532250920611423,0.0,0.7920546424320373,1.0
dfn,cp,12.0,2,5,router,9.023062923333333,7.257066766666667,7.257066766666667,0.19517151639210464,0.8056905859001985,0.0015272123584462317,0.0,0.8033328684798713,1.0,23.180811347826086,22.177865719063544,22.177865719063544,0.06938277210018848,0.9417560021048355,0.0009239286194390077,0.0,0.9404436632096309,1.0
dfn,cp,12.0,2,6,attacker,9.988333299999999,4.546770516666666,4.550103849999999,0.543939393939394,0.45584863012886007,0.0013333333333333335,0.0,0.4558351709869365,1.0,22.0398601270903,18.617253244147157,18.617253244147157,0.2796402694478247,0.7698641119133687,0.0009597881615639414,0.0,0.7683739680452446,1.0
dfn,cp,12.0,2,7,benign_consumer,9.988333299999999,4.5107957,4.5141290000000005,0.5475824915824916,0.4525481944958536,0.0013333333333333335,0.0,0.45210787114205175,1.0,10.0,4.270587525083612,4.270587525083612,0.5720786459916894,0.4273932006688963,0.0016722408026755853,0.0,0.42705875250836123,1.0
dfn,cp,12.0,2,8,benign_consumer,9.988333299999999,4.607847366666666,4.6111807,0.5377037037037037,0.46226720285850786,0.0013333333333333335,0.0,0.46182687617136925,1.0,10.0,4.495753602006689,4.495753602006689,0.5497719671632715,0.449909808361204,0.0016722408026755853,0.0,0.44957536020066885,1.0
dfn,cp,12.0,2,9,benign_consumer,9.988333299999999,4.53552,4.538853333333333,0.545060606060606,0.45471426014207206,0.0013333333333333335,0.0,0.4546443038250072,1.0,10.0,4.310571765886287,4.310571765886287,0.5678980439850005,0.4313916247491638,0.0016722408026755853,0.0,0.43105717658862874,1.0
dfn,cp,12.0,2,10,benign_consumer,9.988333299999999,4.363667866666666,4.3670012,0.5622727272727273,0.4375626091987857,0.0013333333333333335,0.0,0.4374926528817209,1.0,10.0,4.519263454849498,4.519263454849498,0.5470913144826188,0.452260793645485,0.0016722408026755853,0.0,0.4519263454849498,1.0
dfn,cp,12.0,2,11,attacker,9.988333299999999,4.652728356666667,4.656061723333333,0.5336969696969697,0.46648424610057837,0.0013333333333333335,0.0,0.4664142864501201,1.0,22.0398601270903,18.66154789297659,18.66154789297659,0.26984823207203823,0.7766426468330893,0.0009597881615639414,0.0,0.7753842323861799,1.0
dfn,cp,12.0,3,0,router,16.0595395,15.413730900000001,15.413730900000001,0.04004358051566065,0.9597112586771264,0.0010672888586791395,0.0,0.9597112586771264,1.0,47.66888361204013,47.66468428093645,47.66468428093645,0.00016722408026755855,0.9998668395323113,0.00037841041802255524,0.0,0.999856018210703,1.0
dfn,cp,12.0,3,1,router,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dfn,cp,12.0,3,2,router,21.417698833333333,16.0595395,16.0595395,0.24806616650842608,0.7519790042205221,0.0006431266928686029,0.0,0.7495929365137148,1.0,51.36066143812709,47.66888361204013,47.66888361204013,0.10794865737957682,0.9041889758439424,0.00038039465746126375,0.0,0.9017296536578987,1.0
dfn,cp,12.0,3,3,router,8.886037589999999,7.123550666666667,7.123550666666667,0.19944165848771112,0.8018401648472742,0.0021768110056852017,0.0,0.8002555467219415,1.0,23.031635153846153,22.034329431438128,22.034329431438128,0.07184285711274536,0.9390858053845171,0.0009533542164115085,0.0,0.938960380956968,1.0
dfn,cp,12.0,3,4,router,8.967270173333333,7.2027811,7.2027811,0.19665436034553682,0.803356621703883,0.0015161314433824811,0.0,0.8028649287051278,1.0,8.788860531772576,6.976300133779264,6.976300133779264,0.20814435471626108,0.7926111771557686,0.00195071975112792,0.0,0.7916667615594084,1.0
dfn,cp,12.0,3,5,router,8.873280006666667,7.091367066666667,7.091367066666667,0.200868050851797,0.7981059670812914,0.0015789071050995708,0.0,0.7981059434915948,1.0,23.399607531772574,22.3500318729097,22.3500318729097,0.07392198167558099,0.9381054903290428,0.0008645769315033644,0.0,0.9377560027231897,1.0
