node,timestamp,pit_size,pit_growth_rate,cs_size,cache_hit_ratio,satisfaction_ratio,unsatisfied_ratio,in_interests_rate,out_interests_rate,in_data_rate,nack_rate,raw_score,norm_score,anom_30,anom_50,topology,model
c2,2026-05-27 11:43:05.678120,3.0,0.0,268.0,0.14634146341463414,1.0,0.0,13.859808041658622,6.929904020829311,6.5999085912660105,0.0,0.15940802296656198,64.64014555806327,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:08.713462,3.0,0.0,269.0,0.14583333333333334,1.0,0.0,15.15479968978784,6.918495510555318,6.918495510555318,0.0,0.1713054446148624,67.22551365932395,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:11.746213,3.0,0.0,269.0,0.1590909090909091,1.0,0.0,14.838013407628914,6.924406256893493,6.924406256893493,0.0,0.18783785201618614,70.8180869072036,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:14.780011,3.0,0.0,270.0,0.15217391304347827,1.0,0.0,15.162512467870306,7.581256233935153,7.581256233935153,0.0,0.11142548888040027,54.21330546521533,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:17.810859,3.0,0.0,270.0,0.15,1.0,0.0,13.197626538843254,6.268872605950546,6.598813269421627,0.0,0.1836299126923326,69.90368104503216,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:20.846916,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.821856111397118,6.587491605065386,6.587491605065386,0.0,0.21553040639058751,76.835814851832,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:23.886914,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,15.13158890236112,6.907899281512685,6.907899281512685,0.0,0.19836064690552313,73.1047418688597,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:26.918486,3.0,0.0,270.0,0.15,1.0,0.0,12.8646128147377,5.937513606802015,5.937513606802015,0.0,0.1537850898104911,63.41825459320002,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:29.954853,3.0,0.0,270.0,0.14893617021276595,1.0,0.0,14.820342863692039,6.916160003056285,7.2455009555827745,0.0,0.18380676541407315,69.94211200922973,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:32.992786,3.0,0.0,270.0,0.16279069767441862,1.0,0.0,14.812703242632407,6.583423663392181,7.241766029731399,0.0,0.1404630966925109,60.523320121632345,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:36.023106,3.0,0.0,270.0,0.14634146341463414,1.0,0.0,14.189920536444996,6.599963040206974,6.2699648881966255,0.0,0.1626945665420304,65.35432760309763,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:39.055087,3.0,0.0,270.0,0.15217391304347827,1.0,0.0,14.51196429001369,6.596347404551677,6.266530034324093,0.0,0.18534071529999457,70.27544684607315,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:42.086997,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.84212921887523,6.926326968808441,6.926326968808441,0.0,0.21142892491275522,75.94454280195774,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:45.114975,3.0,0.0,270.0,0.15,1.0,0.0,13.210135608647091,5.944561023891191,5.944561023891191,0.0,0.168198890939399,66.55044430271721,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:48.145147,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.85064214176621,6.600285396340538,7.260313935974592,0.0,0.19897665069148684,73.2386025140957,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:51.168615,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.883570786924155,6.614920349744069,7.276412384718476,0.0,0.19750847002070054,72.91955965041099,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:54.204149,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.824409807302438,6.588626581023306,6.588626581023306,0.0,0.2162735060051718,76.99729404424843,False,False,dumbbell,per_topo
c2,2026-05-27 11:43:57.240622,3.0,0.0,270.0,0.15,1.0,0.0,13.831837134728351,6.257259656186635,6.586589111775405,0.0,0.18062539728552707,69.250785104876,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:00.277524,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.159166150241266,6.585658674530821,6.9149416082573625,0.0,0.1894797780506105,71.17488549092334,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:03.309823,3.0,0.0,270.0,0.15555555555555556,1.0,0.0,14.840225188874843,6.925438421474927,7.255221203449923,0.0,0.2003366623244905,73.53413971511719,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:06.345252,3.0,0.0,270.0,0.14634146341463414,1.0,0.0,13.507151707386337,6.25941176683757,5.929969042267172,0.0,0.15167875920421225,62.96053861732214,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:09.376467,3.0,0.0,271.0,0.14893617021276595,1.0,0.0,15.505333669832064,7.917617193105735,7.917617193105735,0.0,0.07507486926212115,46.31413746055905,False,True,dumbbell,per_topo
c2,2026-05-27 11:44:12.419407,2.0,-0.3286295490545328,271.0,0.15555555555555556,1.0,0.0,14.788329707453974,6.572590981090655,6.901220530145188,0.0,0.011624911823617023,32.52615037923288,False,True,dumbbell,per_topo
c2,2026-05-27 11:44:15.463844,3.0,0.3284679564727403,272.0,0.14634146341463414,1.0,0.0,13.467186215382352,6.2408911729820655,6.2408911729820655,0.0,0.07870619827603831,47.10324307312722,False,True,dumbbell,per_topo
c2,2026-05-27 11:44:18.491703,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,15.522519377553579,7.265860134174016,7.596126503909198,0.0,0.12010817321777423,56.100095375058444,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:21.527116,3.0,0.0,272.0,0.14893617021276595,1.0,0.0,14.166111827286764,6.2594447608941515,6.588889221993844,0.0,0.1800567618696599,69.12721783888438,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:24.563873,3.0,0.0,272.0,0.16279069767441862,1.0,0.0,14.818439539284835,7.2445704414281415,7.573869097856694,0.0,0.09973594599928881,51.67311044006367,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:27.592088,3.0,0.0,272.0,0.15,1.0,0.0,13.209101731548124,6.274323322485359,6.274323322485359,0.0,0.18467562040097601,70.13091846109494,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:30.619740,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,14.86300274932522,6.936067949685103,7.266356899670108,0.0,0.19962682000045534,73.37988749512066,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:33.650612,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,14.847212287420914,7.258637118294669,7.258637118294669,0.0,0.17288372195751467,67.56848107001656,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:36.681420,3.0,0.0,272.0,0.14634146341463414,1.0,0.0,13.527745736450479,6.268955341281929,5.939010323319722,0.0,0.15060786635598666,62.72782834685223,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:39.723143,3.0,0.0,272.0,0.15217391304347827,1.0,0.0,15.123007584845825,6.903981723516572,6.903981723516572,0.0,0.1974837667162363,72.91419150113919,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:42.748272,3.0,0.0,272.0,0.14893617021276595,1.0,0.0,14.875398702005764,6.94185272760269,6.94185272760269,0.0,0.19523214596868277,72.42490326466711,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:45.786968,3.0,0.0,272.0,0.15789473684210525,1.0,0.0,13.163541203200321,6.2526820715201525,6.2526820715201525,0.0,0.15870297371952846,64.48693489721737,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:48.836900,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,14.754427311822033,7.2132755746685495,7.869027899638418,0.0,0.12167210472076662,56.43994536440221,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:51.872568,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,14.82375543043574,7.2471693215463615,7.576586108889378,0.0,0.14976185973527179,62.543986957069755,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:54.906029,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,14.834540480329235,6.922785557486976,7.252442012605403,0.0,0.20153888001951192,73.79538751916755,False,False,dumbbell,per_topo
c2,2026-05-27 11:44:57.936164,3.0,0.0,272.0,0.14634146341463414,1.0,0.0,13.200731980588323,6.270347690779453,6.270347690779453,0.0,0.16954814197975482,66.84364317415732,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:00.979918,3.0,0.0,272.0,0.1590909090909091,1.0,0.0,14.784374821355472,6.899374916632554,7.227916579329341,0.0,0.17236213301639486,67.45513723383047,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:04.001629,3.0,0.0,272.0,0.15555555555555556,1.0,0.0,15.223163300527418,6.949704985023386,6.949704985023386,0.0,0.189613053683037,71.20384693979324,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:07.048156,3.0,0.0,272.0,0.14634146341463414,1.0,0.0,13.129704742482176,6.564852371241088,6.236609752679033,0.0,0.1603579014961931,64.84655882332159,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:10.073314,3.0,0.0,273.0,0.14893617021276595,1.0,0.0,15.536378595762603,7.272347427803771,7.272347427803771,0.0,0.13894077018567041,60.19251110209565,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:13.112659,3.0,0.0,274.0,0.15217391304347827,1.0,0.0,15.134839907940691,6.909383436233794,6.909383436233794,0.0,0.1968018159930366,72.76600026285993,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:16.143909,2.0,-0.32989690721649484,274.0,0.14893617021276595,1.0,0.0,14.845360824742269,7.257731958762887,7.587628865979381,0.0,-0.026935136633977508,21.031383140830833,True,True,dumbbell,per_topo
c2,2026-05-27 11:45:19.178028,3.0,0.32958496354295924,274.0,0.15,1.0,0.0,13.18339854171837,6.262114307316226,6.591699270859185,0.0,0.09112782951002196,49.802524489496314,False,True,dumbbell,per_topo
c2,2026-05-27 11:45:22.215284,3.0,0.0,274.0,0.16279069767441862,1.0,0.0,14.816004972909758,6.584891099071003,6.584891099071003,0.0,0.15628482731708293,63.96145981884575,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:25.250732,3.0,0.0,274.0,0.15555555555555556,1.0,0.0,14.82482981095377,6.918253911778426,6.918253911778426,0.0,0.21381005789740642,76.4619746830289,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:28.274321,3.0,0.0,274.0,0.14634146341463414,1.0,0.0,13.229311258904568,5.953190066507055,5.953190066507055,0.0,0.15389411407041675,63.441946099831256,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:31.309896,3.0,0.0,274.0,0.15555555555555556,1.0,0.0,14.824209581380792,6.917964471311036,6.917964471311036,0.0,0.21381005789740642,76.4619746830289,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:34.342584,3.0,0.0,274.0,0.1590909090909091,1.0,0.0,14.838321647330686,6.594809621035861,6.924550102087653,0.0,0.19231990107636387,71.79205816005268,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:37.388089,3.0,0.0,274.0,0.14634146341463414,1.0,0.0,13.462463532320584,6.238702612538807,5.910349843457817,0.0,0.14891881641825877,62.36078950772174,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:40.426295,3.0,0.0,274.0,0.15217391304347827,1.0,0.0,15.140513842708492,7.241115316077974,7.241115316077974,0.0,0.162607425944871,65.33539152376207,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:43.457171,3.0,0.0,274.0,0.15555555555555556,1.0,0.0,15.177130308201324,7.258627538704982,8.578378000287705,0.0,0.1106314733484216,54.04076199411993,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:46.504695,3.0,0.0,274.0,0.15555555555555556,1.0,0.0,15.094220751009672,7.547110375504836,7.875245609222437,0.0,0.09769867367560392,51.23040116784176,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:49.526619,3.0,0.0,274.0,0.15,1.0,0.0,12.574770245711012,5.625555109923347,5.625555109923347,0.0,0.10731973704866526,53.32110544648466,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:52.553073,3.0,0.0,274.0,0.14893617021276595,1.0,0.0,14.868886161825026,6.608393849700011,7.269233234670013,0.0,0.18291298638196052,69.74788944004561,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:55.576727,3.0,0.0,274.0,0.15555555555555556,1.0,0.0,14.882655224440363,6.614513433084605,6.283787761430375,0.0,0.19932796160163851,73.31494409864911,False,False,dumbbell,per_topo
c2,2026-05-27 11:45:58.600368,3.0,0.0,274.0,0.15,1.0,0.0,13.229083743738096,5.953087684682143,5.953087684682143,0.0,0.1678339106565101,66.47113229639652,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:01.629553,3.0,0.0,274.0,0.16279069767441862,1.0,0.0,14.855480929689008,6.602435968750671,6.932557767188204,0.0,0.1595240142742752,64.66535103836395,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:04.655934,3.0,0.0,274.0,0.15217391304347827,1.0,0.0,15.19967248010082,7.269408577439522,7.269408577439522,0.0,0.15688938357376025,64.09283285979822,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:07.690328,3.0,0.0,274.0,0.14285714285714285,1.0,0.0,13.511758855310156,6.5911018806391,6.5911018806391,0.0,0.16045869395145973,64.86846151840942,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:10.711430,3.0,0.0,275.0,0.14583333333333334,1.0,0.0,15.557237061178338,8.275126096371457,9.268141227936031,0.0,0.06711114219304437,44.58358049282491,False,True,dumbbell,per_topo
c2,2026-05-27 11:46:13.730858,3.0,0.0,276.0,0.1590909090909091,1.0,0.0,15.234673587182739,6.954959681105163,7.286148237348266,0.0,0.14915240951848885,62.41155043457313,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:16.759387,3.0,0.0,278.0,0.13333333333333333,1.0,0.0,14.198312117863162,6.934059406398288,6.273672796265118,0.0,0.12054394486074926,56.19479069127787,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:19.782662,3.0,0.0,284.0,0.13725490196078433,1.0,0.0,17.530657978516675,9.261479686763526,8.9307125550934,0.0,0.05094299020436366,41.0701617334048,False,True,dumbbell,per_topo
c2,2026-05-27 11:46:22.804899,3.0,0.0,286.0,0.14,1.0,0.0,16.544036751585,7.9411376407608,7.9411376407608,0.0,0.05845156578196631,42.70181204874956,False,True,dumbbell,per_topo
c2,2026-05-27 11:46:25.840826,3.0,0.0,290.0,0.13333333333333333,1.0,0.0,14.82249079111586,7.905328421928458,6.917162369187401,0.0,0.10401797130226664,52.60361554901653,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:28.873874,3.0,0.0,292.0,0.14583333333333334,1.0,0.0,15.825664480087358,7.583130896708526,7.253429553373373,0.0,0.10767144168620524,53.39753258993142,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:31.918349,3.0,0.0,292.0,0.15555555555555556,1.0,0.0,14.780873549626785,6.897740989825833,7.554668703142578,0.0,0.1840871997111,70.00305175798077,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:34.943558,2.0,-0.3305556740046721,298.0,0.13725490196078433,1.0,0.0,16.858339374238277,8.925003198126147,9.255558872130818,0.0,-0.07465391079585249,5.1424196555960675,True,True,dumbbell,per_topo
c2,2026-05-27 11:46:37.969945,2.0,0.0,312.0,0.1016949152542373,1.0,0.0,19.495193443535143,12.22579927814916,10.573664240561435,0.0,-0.051753153741480484,12.767705489360495,True,True,dumbbell,per_topo
c2,2026-05-27 11:46:40.989902,3.0,0.3311305425871958,314.0,0.14,1.0,0.0,16.55652712935979,8.609394107267091,7.947133022092699,0.0,0.0004837720624030206,30.105126042884805,False,True,dumbbell,per_topo
c2,2026-05-27 11:46:44.024364,3.0,0.0,314.0,0.15555555555555556,1.0,0.0,13.841003775957649,6.261406470076079,6.261406470076079,0.0,0.18561096987952552,70.33417449226351,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:47.057152,3.0,0.0,314.0,0.14285714285714285,1.0,0.0,14.17837316686824,6.264862562104572,6.264862562104572,0.0,0.1634651557201352,65.52178041255013,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:50.099689,3.0,0.0,314.0,0.15555555555555556,1.0,0.0,14.79028849936747,6.573461555274431,6.573461555274431,0.0,0.23111374531252588,80.22215086234641,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:53.148791,3.0,0.0,314.0,0.16279069767441862,1.0,0.0,14.758443633568179,6.559308281585857,6.559308281585857,0.0,0.17057835343163796,67.0675131775906,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:56.186202,3.0,0.0,314.0,0.15,1.0,0.0,13.169110140181886,6.255327316586396,6.255327316586396,0.0,0.19542759435337442,72.4673751576673,False,False,dumbbell,per_topo
c2,2026-05-27 11:46:59.222879,3.0,0.0,314.0,0.15555555555555556,1.0,0.0,14.818829924947567,6.915453964975531,6.915453964975531,0.0,0.23207254831172625,80.43050345863183,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:02.254797,3.0,0.0,318.0,0.13725490196078433,1.0,0.0,16.821035397395313,8.575429810436825,7.915781363480146,0.0,0.0602511778169188,43.09287657410204,False,True,dumbbell,per_topo
c2,2026-05-27 11:47:05.287116,3.0,0.0,318.0,0.14893617021276595,1.0,0.0,13.191224274227084,6.265831530257865,6.265831530257865,0.0,0.19313410357272637,71.96898835756008,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:08.325536,3.0,0.0,318.0,0.14634146341463414,1.0,0.0,14.810329052599707,6.582368467822092,6.582368467822092,0.0,0.2065649910857824,74.88758611548991,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:11.345895,3.0,0.0,319.0,0.15555555555555556,1.0,0.0,15.229977628487209,6.952815873874596,6.952815873874596,0.0,0.2070208527046945,74.98664708205595,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:14.370457,3.0,0.0,320.0,0.1590909090909091,1.0,0.0,15.208813705918411,6.943154083136665,6.943154083136665,0.0,0.1892788133956269,71.13121488532204,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:17.401432,3.0,0.0,320.0,0.15,1.0,0.0,13.197073548940521,6.268609935746748,6.928463613193774,0.0,0.18701162002121458,70.63854264062333,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:20.429748,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.859743831225012,6.934547121238339,6.934547121238339,0.0,0.2314294872797451,80.29076314107442,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:23.458299,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.858590791437885,6.934009036004346,7.264199942480744,0.0,0.22094879236246162,78.01325670991753,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:26.492077,3.0,0.0,320.0,0.15,1.0,0.0,13.184880370284182,5.933196166627882,5.933196166627882,0.0,0.18194545865946732,69.53764091857906,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:29.525535,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,15.493868713527599,7.252449185055472,7.252449185055472,0.0,0.1670703037233917,66.30519676303935,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:32.559873,3.0,0.0,320.0,0.14893617021276595,1.0,0.0,15.48937527724334,7.250345874454329,6.920784698342769,0.0,0.1696406062462794,66.86373611296759,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:35.593788,3.0,0.0,320.0,0.15,1.0,0.0,12.525070741929158,5.60332112138936,5.93292824617697,0.0,0.13353353908340793,59.01749325191034,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:38.636039,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.791678924585776,6.574079522038123,6.574079522038123,0.0,0.23334673514362803,80.70739050925728,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:41.669453,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.83477032808578,6.593231256927013,7.2525543826197145,0.0,0.2224229935477443,78.33360786094318,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:44.693536,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.880543953324032,6.613575090366236,6.613575090366236,0.0,0.2368347840824267,81.46536065846978,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:47.727810,3.0,0.0,320.0,0.15,1.0,0.0,13.182725093383128,5.932226292022408,5.932226292022408,0.0,0.18214421691504096,69.58083206276244,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:50.758578,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.84772176557229,6.5989874513654625,6.5989874513654625,0.0,0.23872710964101707,81.87657228742627,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:53.782998,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.878885869026126,6.943480072212193,6.943480072212193,0.0,0.23102896123065608,80.20372686534601,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:56.803711,3.0,0.0,320.0,0.15,1.0,0.0,13.241906794852737,6.620953397426368,6.9520010672976875,0.0,0.18730380826391102,70.70203657944147,False,False,dumbbell,per_topo
c2,2026-05-27 11:47:59.821202,3.0,0.0,320.0,0.15555555555555556,1.0,0.0,14.913051936194671,6.959424236890847,7.290825391028506,0.0,0.21378048155663293,76.45554759905657,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:02.842137,3.0,0.0,320.0,0.14893617021276595,1.0,0.0,15.55809707921554,7.282513526441317,6.620466842219379,0.0,0.1552758404814638,63.74220202866948,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:05.871296,3.0,0.0,320.0,0.15,1.0,0.0,13.204985278092039,6.272368007093719,6.6024926390460195,0.0,0.19592776544598656,72.57606479028168,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:08.916635,3.0,0.0,321.0,0.15217391304347827,1.0,0.0,15.105050702072907,6.895784016163718,6.895784016163718,0.0,0.21393558632434384,76.48925262613281,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:11.954391,3.0,0.0,321.0,0.15555555555555556,1.0,0.0,14.81356632988298,6.912997620612058,7.571378346384634,0.0,0.19740791079091818,72.89770763636525,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:14.978457,3.0,0.0,322.0,0.14634146341463414,1.0,0.0,13.557905151541005,6.613612269044393,6.613612269044393,0.0,0.18468028254130242,70.13193156706359,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:18.012074,3.0,0.0,322.0,0.15555555555555556,1.0,0.0,14.833777632443384,6.592790058863726,7.581708567693285,0.0,0.19124317781366995,71.55808091191071,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:21.044966,3.0,0.0,322.0,0.14893617021276595,1.0,0.0,14.837323584222585,6.924084339303873,7.2538026411754855,0.0,0.20306887329907197,74.12786256603476,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:24.084728,3.0,0.0,322.0,0.16279069767441862,1.0,0.0,14.803790559918836,6.579462471075038,7.237408718182542,0.0,0.16598340224882846,66.06900773951672,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:27.131144,3.0,0.0,322.0,0.15,1.0,0.0,13.786692296784157,6.565091569897217,6.893346148392078,0.0,0.19926333532607893,73.30090049186822,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:30.166969,3.0,0.0,322.0,0.15555555555555556,1.0,0.0,14.164189306037073,6.258595274760568,6.258595274760568,0.0,0.18818469715409675,70.8934580575368,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:33.197776,3.0,0.0,322.0,0.14285714285714285,1.0,0.0,15.507420960820006,7.588737916997025,7.258792790171067,0.0,0.11256443978119013,54.46080508444794,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:36.234307,3.0,0.0,322.0,0.15789473684210525,1.0,0.0,13.172926606051444,5.92781697272315,5.598493807571864,0.0,0.13701632705308597,59.77432016671892,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:39.333261,3.0,0.0,322.0,0.14893617021276595,1.0,0.0,15.166407762102954,7.099169590771596,7.099169590771596,0.0,0.18694065734084664,70.62312210198675,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:42.352460,3.0,0.0,322.0,0.0,1.0,0.0,3.3121367621014715,1.9872820572608827,1.9872820572608827,0.0,0.3088660594144943,97.11811022402428,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:45.373711,3.0,0.0,322.0,0.0,1.0,0.0,5.2958195131751715,2.978898476161034,3.6408759153079306,0.0,0.1076376192416243,53.39018280676737,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:48.389090,3.0,0.0,322.0,0.0,1.0,0.0,3.3163327064359076,1.9897996238615445,1.9897996238615445,0.0,0.3051757683095909,96.31619185977549,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:51.408105,3.0,0.0,322.0,0.0,1.0,0.0,3.3123386270025157,1.9874031762015094,1.9874031762015094,0.0,0.3088660594144943,97.11811022402428,False,False,dumbbell,per_topo
c2,2026-05-27 11:48:54.436119,3.0,0.0,322.0,0.0,1.0,0.0,3.3024946383999545,1.9814967830399726,1.9814967830399726,0.0,0.3178385010942459,99.06786582611855,False,False,dumbbell,per_topo
c3,2026-05-27 11:21:52.802728,3.0,0.0,227.0,0.15555555555555556,1.0,0.0,14.89927099522495,6.621898220099977,6.621898220099977,0.0,0.19589049915131668,72.56796664159536,False,False,dumbbell,per_topo
c3,2026-05-27 11:21:55.830967,3.0,0.0,227.0,0.14893617021276595,1.0,0.0,15.520571526884106,7.264948374286178,6.604498522078343,0.0,0.12760087022989586,57.72829520021281,False,False,dumbbell,per_topo
c3,2026-05-27 11:21:58.847546,3.0,0.0,227.0,0.15,1.0,0.0,13.260053855708735,6.298525581461649,6.961528274247086,0.0,0.15798516887462766,64.33095238236703,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:01.865092,3.0,0.0,227.0,0.15555555555555556,1.0,0.0,14.912780120004799,6.959297389335573,6.959297389335573,0.0,0.18454738815361255,70.10305296454561,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:04.883950,3.0,0.0,227.0,0.15555555555555556,1.0,0.0,14.906299004457978,6.625021779759101,6.956272868747057,0.0,0.1918637174693848,71.6929272238998,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:07.900342,3.0,0.0,227.0,0.15,1.0,0.0,13.260875907375434,5.967394158318945,6.630437953687717,0.0,0.15472468895836944,63.62243409836561,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:10.918918,3.0,0.0,228.0,0.15217391304347827,1.0,0.0,15.238973608747965,6.956922734428419,6.625640699455637,0.0,0.16023171556132276,64.81913800051767,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:13.936791,3.0,0.0,229.0,0.15217391304347827,1.0,0.0,15.242523459403362,7.2899025240624775,7.2899025240624775,0.0,0.13499749279477435,59.3356175765727,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:16.957965,3.0,0.0,229.0,0.15,1.0,0.0,13.239886216417856,6.288945952798482,6.619943108208928,0.0,0.1695021131287,66.83364087897331,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:19.975335,3.0,0.0,229.0,0.15555555555555556,1.0,0.0,14.913649966692848,6.62828887408571,7.291117761494281,0.0,0.17577665326852326,68.19712923864628,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:22.994059,3.0,0.0,229.0,0.15555555555555556,1.0,0.0,14.906960689350864,6.625315861933717,6.956581655030403,0.0,0.1939690653970464,72.15042965889242,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:26.010910,3.0,0.0,229.0,0.14285714285714285,1.0,0.0,13.921801242421319,6.629429163057771,5.635014788599106,0.0,0.11117595738091868,54.15908104600163,False,False,dumbbell,per_topo
c3,2026-05-27 11:22:29.028891,3.0,0.0,229.0,0.15555555555555556,1.0,0.0,14.910630650093557,6.626946955597137,6.958294303376993,0.0,0.1939690653970464,72.15042965889242,False,False,dumbbell,per_topo
