topology,node,attack,feature,ks_stat,p_value,role
tree,8,cp,satisfaction_ratio,0.001669449081803005,1.0,consumer
tree,8,cp,timeout_ratio,0.0,1.0,consumer
tree,8,cp,nack_ratio,0.0,1.0,consumer
tree,8,cp,interest_amp,0.0,1.0,consumer
tree,8,cp,data_ratio,0.0,1.0,consumer
tree,8,cp,InInterests,0.0,1.0,consumer
tree,8,cp,OutInterests,0.0,1.0,consumer
tree,8,cp,InData,0.0,1.0,consumer
tree,8,cp,delay_mean,0.0,1.0,consumer
tree,8,cp,retx_mean,0.0,1.0,consumer
tree,9,ifa,cache_hit_ratio,0.001669449081803005,1.0,consumer
tree,9,ifa,satisfaction_ratio,0.001669449081803005,1.0,consumer
tree,9,ifa,timeout_ratio,0.0,1.0,consumer
tree,9,ifa,nack_ratio,0.0,1.0,consumer
tree,9,ifa,interest_amp,0.001669449081803005,1.0,consumer
tree,9,ifa,data_ratio,0.0,1.0,consumer
tree,9,ifa,InInterests,0.001669449081803005,1.0,consumer
tree,9,ifa,OutInterests,0.00333889816360601,0.9999999999999998,consumer
tree,9,ifa,InData,0.0,1.0,consumer
tree,9,ifa,delay_mean,0.0,1.0,consumer
tree,9,ifa,retx_mean,0.0,1.0,consumer
tree,9,cp,cache_hit_ratio,0.001669449081803005,1.0,consumer
tree,9,cp,satisfaction_ratio,0.001669449081803005,1.0,consumer
tree,9,cp,timeout_ratio,0.0,1.0,consumer
tree,9,cp,nack_ratio,0.0,1.0,consumer
tree,9,cp,interest_amp,0.001669449081803005,1.0,consumer
tree,9,cp,data_ratio,0.0,1.0,consumer
tree,9,cp,InInterests,0.001669449081803005,1.0,consumer
tree,9,cp,OutInterests,0.00333889816360601,0.9999999999999998,consumer
tree,9,cp,InData,0.0,1.0,consumer
tree,9,cp,delay_mean,0.0,1.0,consumer
tree,9,cp,retx_mean,0.0,1.0,consumer
tree,10,ifa,cache_hit_ratio,0.0,1.0,consumer
tree,10,ifa,satisfaction_ratio,0.001669449081803005,1.0,consumer
tree,10,ifa,timeout_ratio,0.0,1.0,consumer
tree,10,ifa,nack_ratio,0.0,1.0,consumer
tree,10,ifa,interest_amp,0.001669449081803005,1.0,consumer
tree,10,ifa,data_ratio,0.0,1.0,consumer
tree,10,ifa,InInterests,0.001669449081803005,1.0,consumer
tree,10,ifa,OutInterests,0.001669449081803005,1.0,consumer
tree,10,ifa,InData,0.0,1.0,consumer
tree,10,ifa,delay_mean,0.0,1.0,consumer
tree,10,ifa,retx_mean,0.0,1.0,consumer
tree,10,cp,cache_hit_ratio,0.0,1.0,consumer
tree,10,cp,satisfaction_ratio,0.00333889816360601,0.9999999999999998,consumer
tree,10,cp,timeout_ratio,0.0,1.0,consumer
tree,10,cp,nack_ratio,0.0,1.0,consumer
tree,10,cp,interest_amp,0.001669449081803005,1.0,consumer
tree,10,cp,data_ratio,0.0,1.0,consumer
tree,10,cp,InInterests,0.001669449081803005,1.0,consumer
tree,10,cp,OutInterests,0.001669449081803005,1.0,consumer
tree,10,cp,InData,0.0,1.0,consumer
tree,10,cp,delay_mean,0.0,1.0,consumer
tree,10,cp,retx_mean,0.0,1.0,consumer
tree,11,ifa,cache_hit_ratio,0.001669449081803005,1.0,consumer
tree,11,ifa,satisfaction_ratio,0.001669449081803005,1.0,consumer
tree,11,ifa,timeout_ratio,0.0,1.0,consumer
tree,11,ifa,nack_ratio,0.0,1.0,consumer
tree,11,ifa,interest_amp,0.001669449081803005,1.0,consumer
tree,11,ifa,data_ratio,0.0,1.0,consumer
tree,11,ifa,InInterests,0.001669449081803005,1.0,consumer
tree,11,ifa,OutInterests,0.00333889816360601,0.9999999999999998,consumer
tree,11,ifa,InData,0.0,1.0,consumer
tree,11,ifa,delay_mean,0.0,1.0,consumer
tree,11,ifa,retx_mean,0.0,1.0,consumer
tree,11,cp,cache_hit_ratio,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,satisfaction_ratio,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,timeout_ratio,0.01669449081803005,0.9999968876989717,consumer
tree,11,cp,nack_ratio,0.0,1.0,consumer
tree,11,cp,interest_amp,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,data_ratio,0.04006677796327212,0.7226464001806197,consumer
tree,11,cp,InInterests,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,OutInterests,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,InData,0.4991652754590985,3.483568870801516e-68,consumer
tree,11,cp,delay_mean,0.5008347245409015,1.1624812694554558e-68,consumer
tree,11,cp,retx_mean,0.011686143572621035,0.9999999999992372,consumer
